Group,ID,List,Target,ACC,RT,logRT,Critical_Filler,Word_Nonword,Relation_type,Branching
L2,L2_27,A,intentional,1,763,6.6373,Filler,Word,Semantic,NA
L2,L2_27,A,undeniable,1,889,6.7901,Critical,Word,Unrelated,Right
L2,L2_27,A,unbreakable,1,614,6.4200,Critical,Word,Constituent,Right
L2,L2_27,A,unreadable,1,708,6.5624,Critical,Word,Unrelated,Right
L2,L2_27,A,bejection,1,834,6.7262,Filler,Nonword,Unrelated,NA
L2,L2_27,A,merformance,1,846,6.7405,Filler,Nonword,Unrelated,NA
L2,L2_27,A,unsharpness,1,860,6.7569,Critical,Word,Constituent,Left
L2,L2_27,A,letirement,1,827,6.7178,Filler,Nonword,Unrelated,NA
L2,L2_27,A,acceleration,1,947,6.8533,Filler,Word,Semantic,NA
L2,L2_27,A,elastecity,1,1957,7.5792,Filler,Nonword,Phonological,NA
L2,L2_27,A,innovakive,1,1342,7.2019,Filler,Nonword,Unrelated,NA
L2,L2_27,A,ahvertiser,1,816,6.7044,Filler,Nonword,Phonological,NA
L2,L2_27,A,original,1,590,6.3801,Filler,Word,Semantic,NA
L2,L2_27,A,iddustrious,1,876,6.7754,Filler,Nonword,Unrelated,NA
L2,L2_27,A,stewirdship,1,1139,7.0379,Filler,Nonword,Unrelated,NA
L2,L2_27,A,department,1,709,6.5639,Filler,Word,Phonological,NA
L2,L2_27,A,literary,1,849,6.7441,Filler,Word,Phonological,NA
L2,L2_27,A,rationalist,1,684,6.5280,Filler,Word,Phonological,NA
L2,L2_27,A,veclaration,1,1173,7.0673,Filler,Nonword,Unrelated,NA
L2,L2_27,A,fersistent,1,839,6.7322,Filler,Nonword,Phonological,NA
L2,L2_27,A,unholiness,0,1268,7.1452,Critical,Word,Constituent,Left
L2,L2_27,A,banoshment,1,935,6.8405,Filler,Nonword,Phonological,NA
L2,L2_27,A,property,1,807,6.6933,Filler,Word,Phonological,NA
L2,L2_27,A,resellable,1,800,6.6846,Critical,Word,Constituent,Left
L2,L2_27,A,reobtainable,1,1200,7.0901,Critical,Word,NonConstituent,Left
L2,L2_27,A,megardless,1,763,6.6373,Filler,Nonword,Phonological,NA
L2,L2_27,A,lengthwise,0,1490,7.3065,Filler,Nonword,Phonological,NA
L2,L2_27,A,studious,0,945,6.8512,Filler,Word,Phonological,NA
L2,L2_27,A,reclosable,1,1085,6.9893,Critical,Word,NonConstituent,Left
L2,L2_27,A,unresentful,1,1104,7.0067,Critical,Word,Unrelated,Right
L2,L2_27,A,unwariness,0,1500,7.3132,Critical,Word,NonConstituent,Left
L2,L2_27,A,reterminism,1,989,6.8967,Filler,Nonword,Phonological,NA
L2,L2_27,A,categerize,1,925,6.8298,Filler,Nonword,Phonological,NA
L2,L2_27,A,tranquallity,0,1198,7.0884,Filler,Nonword,Unrelated,NA
L2,L2_27,A,uneventful,0,0,,Critical,Word,Unrelated,Right
L2,L2_27,A,termination,1,692,6.5396,Filler,Word,Semantic,NA
L2,L2_27,A,megulation,1,638,6.4583,Filler,Nonword,Phonological,NA
L2,L2_27,A,unmovable,1,617,6.4249,Critical,Word,Constituent,Right
L2,L2_27,A,capotalist,1,1068,6.9735,Filler,Nonword,Unrelated,NA
L2,L2_27,A,tegislature,1,1149,7.0466,Filler,Nonword,Unrelated,NA
L2,L2_27,A,impediment,1,1352,7.2093,Filler,Word,Semantic,NA
L2,L2_27,A,electricity,1,590,6.3801,Filler,Word,Phonological,NA
L2,L2_27,A,unkindness,1,563,6.3333,Critical,Word,NonConstituent,Left
L2,L2_27,A,gresidential,1,1013,6.9207,Filler,Nonword,Unrelated,NA
L2,L2_27,A,emuivalence,1,1075,6.9801,Filler,Nonword,Unrelated,NA
L2,L2_27,A,untouchable,1,539,6.2897,Critical,Word,Constituent,Right
L2,L2_27,A,reusable,1,834,6.7262,Critical,Word,NonConstituent,Left
L2,L2_27,A,candidacy,1,735,6.5999,Filler,Word,Phonological,NA
L2,L2_27,A,gepression,1,771,6.6477,Filler,Nonword,Unrelated,NA
L2,L2_27,A,adsurdly,1,1258,7.1373,Filler,Nonword,Unrelated,NA
L2,L2_27,A,unthankful,1,861,6.7581,Critical,Word,Unrelated,Right
L2,L2_27,A,university,1,561,6.3297,Filler,Word,Semantic,NA
L2,L2_27,A,tublicize,1,938,6.8437,Filler,Nonword,Phonological,NA
L2,L2_27,A,mitigation,1,810,6.6970,Filler,Word,Semantic,NA
L2,L2_27,A,embarrassment,1,724,6.5848,Filler,Word,Semantic,NA
L2,L2_27,A,bederalism,1,1025,6.9324,Filler,Nonword,Phonological,NA
L2,L2_27,A,uncleverness,1,760,6.6333,Critical,Word,NonConstituent,Left
L2,L2_27,A,unavoidable,1,671,6.5088,Critical,Word,Unrelated,Right
L2,L2_27,A,journelist,1,1081,6.9856,Filler,Nonword,Unrelated,NA
L2,L2_27,A,unripeness,0,645,6.4693,Critical,Word,Unrelated,Left
L2,L2_27,A,matherhood,1,842,6.7358,Filler,Nonword,Phonological,NA
L2,L2_27,A,readjustable,1,1037,6.9441,Critical,Word,Unrelated,Left
L2,L2_27,A,ocservatory,1,896,6.7979,Filler,Nonword,Phonological,NA
L2,L2_27,A,crofessional,1,863,6.7604,Filler,Nonword,Unrelated,NA
L2,L2_27,A,resealable,1,1744,7.4639,Critical,Word,Unrelated,Left
L2,L2_27,A,unawareness,0,636,6.4552,Critical,Word,Unrelated,Left
L2,L2_27,A,shiendship,1,787,6.6682,Filler,Nonword,Phonological,NA
L2,L2_27,A,frosperous,1,1389,7.2363,Filler,Nonword,Phonological,NA
L2,L2_27,A,unhappiness,1,554,6.3172,Critical,Word,Unrelated,Left
L2,L2_27,A,difficalty,1,1004,6.9117,Filler,Nonword,Unrelated,NA
L2,L2_27,A,unskillful,1,579,6.3613,Critical,Word,Constituent,Right
L2,L2_27,A,vechanize,1,642,6.4646,Filler,Nonword,Phonological,NA
L2,L2_27,A,supplement,1,846,6.7405,Filler,Word,Phonological,NA
L2,L2_27,A,nistributor,1,756,6.6280,Filler,Nonword,Unrelated,NA
L2,L2_27,A,hontractor,1,580,6.3630,Filler,Nonword,Phonological,NA
L2,L2_27,A,hospitality,1,582,6.3665,Filler,Word,Phonological,NA
L2,L2_27,A,bictimize,1,877,6.7765,Filler,Nonword,Phonological,NA
L2,L2_27,A,feltowship,1,823,6.7130,Filler,Nonword,Phonological,NA
L2,L2_27,A,recomputable,1,809,6.6958,Critical,Word,Unrelated,Left
L2,L2_28,B,veclaration,1,1302,7.1717,Filler,Nonword,Unrelated,NA
L2,L2_28,B,danufacturer,1,719,6.5779,Filler,Nonword,Unrelated,NA
L2,L2_28,B,readjustable,1,764,6.6386,Critical,Word,Constituent,Left
L2,L2_28,B,iddustrious,0,1060,6.9660,Filler,Nonword,Unrelated,NA
L2,L2_28,B,unhappiness,1,678,6.5191,Critical,Word,Constituent,Left
L2,L2_28,B,unawareness,1,573,6.3509,Critical,Word,Constituent,Left
L2,L2_28,B,tublicize,1,921,6.8255,Filler,Nonword,Phonological,NA
L2,L2_28,B,bejection,1,1156,7.0527,Filler,Nonword,Unrelated,NA
L2,L2_28,B,untruthful,1,645,6.4693,Critical,Word,Constituent,Right
L2,L2_28,B,department,1,570,6.3456,Filler,Word,Phonological,NA
L2,L2_28,B,studious,1,757,6.6294,Filler,Word,Phonological,NA
L2,L2_28,B,innovakive,1,973,6.8804,Filler,Nonword,Unrelated,NA
L2,L2_28,B,untouchable,1,600,6.3969,Critical,Word,Constituent,Right
L2,L2_28,B,recomputable,1,1123,7.0238,Critical,Word,Constituent,Left
L2,L2_28,B,shiendship,1,747,6.6161,Filler,Nonword,Phonological,NA
L2,L2_28,B,resealable,1,503,6.2206,Critical,Word,Constituent,Left
L2,L2_28,B,lengthwise,1,618,6.4265,Filler,Nonword,Phonological,NA
L2,L2_28,B,literary,1,659,6.4907,Filler,Word,Phonological,NA
L2,L2_28,B,teasurement,1,1242,7.1245,Filler,Nonword,Phonological,NA
L2,L2_28,B,ocservatory,1,738,6.6039,Filler,Nonword,Phonological,NA
L2,L2_28,B,pastionless,1,838,6.7310,Filler,Nonword,Unrelated,NA
L2,L2_28,B,unmovable,1,717,6.5751,Critical,Word,Constituent,Right
L2,L2_28,B,banoshment,1,626,6.4394,Filler,Nonword,Phonological,NA
L2,L2_28,B,bictimize,1,602,6.4003,Filler,Nonword,Phonological,NA
L2,L2_28,B,accentuation,0,677,6.5177,Filler,Word,Semantic,NA
L2,L2_28,B,unripeness,1,789,6.6708,Critical,Word,Constituent,Left
L2,L2_28,B,impediment,1,803,6.6884,Filler,Word,Semantic,NA
L2,L2_28,B,supplement,1,647,6.4723,Filler,Word,Phonological,NA
L2,L2_28,B,unthankful,1,560,6.3279,Critical,Word,Unrelated,Right
L2,L2_28,B,megulation,1,837,6.7298,Filler,Nonword,Phonological,NA
L2,L2_28,B,bederalism,1,672,6.5103,Filler,Nonword,Phonological,NA
L2,L2_28,B,unskillful,1,530,6.2729,Critical,Word,Constituent,Right
L2,L2_28,B,unavoidable,1,638,6.4583,Critical,Word,Unrelated,Right
L2,L2_28,B,tranquallity,0,657,6.4877,Filler,Nonword,Unrelated,NA
L2,L2_28,B,property,1,613,6.4184,Filler,Word,Phonological,NA
L2,L2_28,B,unholiness,1,833,6.7250,Critical,Word,NonConstituent,Left
L2,L2_28,B,unclearness,1,586,6.3733,Critical,Word,NonConstituent,Left
L2,L2_28,B,botherhood,0,667,6.5028,Filler,Nonword,Phonological,NA
L2,L2_28,B,nistributor,1,794,6.6771,Filler,Nonword,Unrelated,NA
L2,L2_28,B,university,1,632,6.4489,Filler,Word,Semantic,NA
L2,L2_28,B,ungraceful,1,527,6.2672,Critical,Word,Constituent,Right
L2,L2_28,B,capotalist,1,630,6.4457,Filler,Nonword,Unrelated,NA
L2,L2_28,B,resellable,1,667,6.5028,Critical,Word,NonConstituent,Left
L2,L2_28,B,original,1,738,6.6039,Filler,Word,Semantic,NA
L2,L2_28,B,unsharpness,1,576,6.3561,Critical,Word,NonConstituent,Left
L2,L2_28,B,rospitalize,1,821,6.7105,Filler,Nonword,Unrelated,NA
L2,L2_28,B,entertainer,1,574,6.3526,Filler,Word,Phonological,NA
L2,L2_28,B,reattachable,1,693,6.5410,Critical,Word,NonConstituent,Left
L2,L2_28,B,rationalist,1,618,6.4265,Filler,Word,Phonological,NA
L2,L2_28,B,emuivalence,1,657,6.4877,Filler,Nonword,Unrelated,NA
L2,L2_28,B,gresidential,1,777,6.6554,Filler,Nonword,Unrelated,NA
L2,L2_28,B,unbreakable,1,491,6.1964,Critical,Word,Constituent,Right
L2,L2_28,B,fersistent,1,602,6.4003,Filler,Nonword,Phonological,NA
L2,L2_28,B,candidacy,0,771,6.6477,Filler,Word,Phonological,NA
L2,L2_28,B,gategorical,1,1287,7.1601,Filler,Nonword,Unrelated,NA
L2,L2_28,B,hontractor,1,724,6.5848,Filler,Nonword,Phonological,NA
L2,L2_28,B,rehydratable,1,556,6.3208,Critical,Word,NonConstituent,Left
L2,L2_28,B,feltowship,1,730,6.5930,Filler,Nonword,Phonological,NA
L2,L2_28,B,pevelopment,1,641,6.4630,Filler,Nonword,Phonological,NA
L2,L2_28,B,vechanize,1,749,6.6187,Filler,Nonword,Phonological,NA
L2,L2_28,B,elastecity,0,676,6.5162,Filler,Nonword,Phonological,NA
L2,L2_28,B,unreadable,1,636,6.4552,Critical,Word,Unrelated,Right
L2,L2_28,B,tonfinement,1,682,6.5250,Filler,Nonword,Phonological,NA
L2,L2_28,B,categerize,0,647,6.4723,Filler,Nonword,Phonological,NA
L2,L2_28,B,unkindness,1,691,6.5381,Critical,Word,Unrelated,Left
L2,L2_28,B,letirement,1,1131,7.0309,Filler,Nonword,Unrelated,NA
L2,L2_28,B,haturalism,1,594,6.3869,Filler,Nonword,Unrelated,NA
L2,L2_28,B,embarrassment,1,568,6.3421,Filler,Word,Semantic,NA
L2,L2_28,B,uneventful,1,555,6.3190,Critical,Word,Unrelated,Right
L2,L2_28,B,frosperous,1,720,6.5793,Filler,Nonword,Phonological,NA
L2,L2_28,B,matherhood,1,908,6.8112,Filler,Nonword,Phonological,NA
L2,L2_28,B,uncleverness,1,617,6.4249,Critical,Word,Unrelated,Left
L2,L2_28,B,termination,1,700,6.5511,Filler,Word,Semantic,NA
L2,L2_28,B,cegression,1,786,6.6670,Filler,Nonword,Phonological,NA
L2,L2_28,B,journelist,0,656,6.4862,Filler,Nonword,Unrelated,NA
L2,L2_28,B,reclosable,1,790,6.6720,Critical,Word,Unrelated,Left
L2,L2_28,B,darenthood,1,723,6.5834,Filler,Nonword,Phonological,NA
L2,L2_28,B,undeniable,1,655,6.4846,Critical,Word,Unrelated,Right
L2,L2_28,B,unresentful,1,635,6.4536,Critical,Word,Unrelated,Right
L2,L2_28,B,hospitality,1,565,6.3368,Filler,Word,Phonological,NA
L2,L2_28,B,ahvertiser,1,704,6.5568,Filler,Nonword,Phonological,NA
L2,L2_28,B,reobtainable,1,929,6.8341,Critical,Word,Unrelated,Left
L2,L2_28,B,unwariness,1,986,6.8937,Critical,Word,Unrelated,Left
L2,L2_28,B,specificity,1,920,6.8244,Filler,Word,Semantic,NA
L2,L2_28,B,tegislature,1,729,6.5917,Filler,Nonword,Unrelated,NA
L2,L2_28,B,fisterhood,1,703,6.5554,Filler,Nonword,Unrelated,NA
L2,L2_28,B,electricity,1,721,6.5806,Filler,Word,Phonological,NA
L2,L2_28,B,acceleration,1,641,6.4630,Filler,Word,Semantic,NA
L2,L2_28,B,adsurdly,1,617,6.4249,Filler,Nonword,Unrelated,NA
L2,L2_28,B,difficalty,1,967,6.8742,Filler,Nonword,Unrelated,NA
L2,L2_28,B,crofessional,1,865,6.7627,Filler,Nonword,Unrelated,NA
L2,L2_28,B,reterminism,0,939,6.8448,Filler,Nonword,Phonological,NA
L2,L2_28,B,reusable,1,711,6.5667,Critical,Word,Unrelated,Left
L2,L2_28,B,merformance,1,615,6.4216,Filler,Nonword,Unrelated,NA
L2,L2_28,B,rumiliation,1,701,6.5525,Filler,Nonword,Unrelated,NA
L2,L2_28,B,mitigation,1,873,6.7719,Filler,Word,Semantic,NA
L2,L2_28,B,stewirdship,1,1028,6.9354,Filler,Nonword,Unrelated,NA
L2,L2_28,B,gepression,1,651,6.4785,Filler,Nonword,Unrelated,NA
L2,L2_28,B,megardless,1,668,6.5043,Filler,Nonword,Phonological,NA
L2,L2_28,B,intentional,1,642,6.4646,Filler,Word,Semantic,NA
L2,L2_29,C,feltowship,1,868,6.7662,Filler,Nonword,Phonological,NA
L2,L2_29,C,gepression,1,851,6.7464,Filler,Nonword,Unrelated,NA
L2,L2_29,C,unkindness,1,839,6.7322,Critical,Word,Constituent,Left
L2,L2_29,C,studious,0,1559,7.3518,Filler,Word,Phonological,NA
L2,L2_29,C,untruthful,1,1043,6.9499,Critical,Word,Constituent,Right
L2,L2_29,C,stewirdship,1,925,6.8298,Filler,Nonword,Unrelated,NA
L2,L2_29,C,original,1,908,6.8112,Filler,Word,Semantic,NA
L2,L2_29,C,unwariness,0,0,,Critical,Word,Constituent,Left
L2,L2_29,C,entertainer,1,915,6.8189,Filler,Word,Phonological,NA
L2,L2_29,C,haturalism,1,766,6.6412,Filler,Nonword,Unrelated,NA
L2,L2_29,C,journelist,1,821,6.7105,Filler,Nonword,Unrelated,NA
L2,L2_29,C,unskillful,1,1118,7.0193,Critical,Word,Constituent,Right
L2,L2_29,C,hontractor,1,616,6.4232,Filler,Nonword,Phonological,NA
L2,L2_29,C,vechanize,1,1022,6.9295,Filler,Nonword,Phonological,NA
L2,L2_29,C,reclosable,1,1332,7.1944,Critical,Word,Constituent,Left
L2,L2_29,C,accentuation,1,1342,7.2019,Filler,Word,Semantic,NA
L2,L2_29,C,reusable,1,771,6.6477,Critical,Word,Constituent,Left
L2,L2_29,C,danufacturer,1,855,6.7511,Filler,Nonword,Unrelated,NA
L2,L2_29,C,ahvertiser,1,779,6.6580,Filler,Nonword,Phonological,NA
L2,L2_29,C,tranquallity,1,1346,7.2049,Filler,Nonword,Unrelated,NA
L2,L2_29,C,uncleverness,1,1554,7.3486,Critical,Word,Constituent,Left
L2,L2_29,C,literary,0,0,,Filler,Word,Phonological,NA
L2,L2_29,C,reobtainable,1,1167,7.0622,Critical,Word,Constituent,Left
L2,L2_29,C,crofessional,1,916,6.8200,Filler,Nonword,Unrelated,NA
L2,L2_29,C,unripeness,1,988,6.8957,Critical,Word,NonConstituent,Left
L2,L2_29,C,iddustrious,1,826,6.7166,Filler,Nonword,Unrelated,NA
L2,L2_29,C,shiendship,1,889,6.7901,Filler,Nonword,Phonological,NA
L2,L2_29,C,teasurement,1,1200,7.0901,Filler,Nonword,Phonological,NA
L2,L2_29,C,rationalist,1,1309,7.1770,Filler,Word,Phonological,NA
L2,L2_29,C,electricity,1,1208,7.0967,Filler,Word,Phonological,NA
L2,L2_29,C,uneventful,1,1343,7.2027,Critical,Word,Unrelated,Right
L2,L2_29,C,emuivalence,1,828,6.7190,Filler,Nonword,Unrelated,NA
L2,L2_29,C,bejection,1,744,6.6120,Filler,Nonword,Unrelated,NA
L2,L2_29,C,termination,1,813,6.7007,Filler,Word,Semantic,NA
L2,L2_29,C,department,1,755,6.6267,Filler,Word,Phonological,NA
L2,L2_29,C,nistributor,1,737,6.6026,Filler,Nonword,Unrelated,NA
L2,L2_29,C,intentional,1,797,6.6809,Filler,Word,Semantic,NA
L2,L2_29,C,untouchable,1,676,6.5162,Critical,Word,Constituent,Right
L2,L2_29,C,recomputable,1,844,6.7382,Critical,Word,NonConstituent,Left
L2,L2_29,C,unhappiness,1,668,6.5043,Critical,Word,NonConstituent,Left
L2,L2_29,C,readjustable,1,899,6.8013,Critical,Word,NonConstituent,Left
L2,L2_29,C,banoshment,1,731,6.5944,Filler,Nonword,Phonological,NA
L2,L2_29,C,rumiliation,1,872,6.7708,Filler,Nonword,Unrelated,NA
L2,L2_29,C,resealable,1,894,6.7957,Critical,Word,NonConstituent,Left
L2,L2_29,C,merformance,1,782,6.6619,Filler,Nonword,Unrelated,NA
L2,L2_29,C,reterminism,1,1166,7.0613,Filler,Nonword,Phonological,NA
L2,L2_29,C,ocservatory,1,1023,6.9305,Filler,Nonword,Phonological,NA
L2,L2_29,C,unmovable,0,1946,7.5735,Critical,Word,Constituent,Right
L2,L2_29,C,unawareness,0,0,,Critical,Word,NonConstituent,Left
L2,L2_29,C,property,1,956,6.8628,Filler,Word,Phonological,NA
L2,L2_29,C,bederalism,1,784,6.6644,Filler,Nonword,Phonological,NA
L2,L2_29,C,pastionless,1,1027,6.9344,Filler,Nonword,Unrelated,NA
L2,L2_29,C,megulation,1,1400,7.2442,Filler,Nonword,Phonological,NA
L2,L2_29,C,fisterhood,1,795,6.6783,Filler,Nonword,Unrelated,NA
L2,L2_29,C,matherhood,1,742,6.6093,Filler,Nonword,Phonological,NA
L2,L2_29,C,embarrassment,1,975,6.8824,Filler,Word,Semantic,NA
L2,L2_29,C,tegislature,1,825,6.7154,Filler,Nonword,Unrelated,NA
L2,L2_29,C,lengthwise,0,1117,7.0184,Filler,Nonword,Phonological,NA
L2,L2_29,C,unresentful,1,1232,7.1164,Critical,Word,Unrelated,Right
L2,L2_29,C,rospitalize,1,1000,6.9078,Filler,Nonword,Unrelated,NA
L2,L2_29,C,cegression,1,735,6.5999,Filler,Nonword,Phonological,NA
L2,L2_29,C,unthankful,1,1940,7.5704,Critical,Word,Unrelated,Right
L2,L2_29,C,unreadable,1,1213,7.1009,Critical,Word,Unrelated,Right
L2,L2_29,C,gresidential,1,635,6.4536,Filler,Nonword,Unrelated,NA
L2,L2_29,C,tublicize,1,912,6.8156,Filler,Nonword,Phonological,NA
L2,L2_29,C,unsharpness,1,1413,7.2535,Critical,Word,Unrelated,Left
L2,L2_29,C,hospitality,1,753,6.6241,Filler,Word,Phonological,NA
L2,L2_29,C,unclearness,1,1107,7.0094,Critical,Word,Unrelated,Left
L2,L2_29,C,unholiness,1,940,6.8459,Critical,Word,Unrelated,Left
L2,L2_29,C,categerize,1,1120,7.0211,Filler,Nonword,Phonological,NA
L2,L2_29,C,frosperous,1,757,6.6294,Filler,Nonword,Phonological,NA
L2,L2_29,C,letirement,1,861,6.7581,Filler,Nonword,Unrelated,NA
L2,L2_29,C,bictimize,1,665,6.4998,Filler,Nonword,Phonological,NA
L2,L2_29,C,university,1,891,6.7923,Filler,Word,Semantic,NA
L2,L2_29,C,adsurdly,1,1152,7.0493,Filler,Nonword,Unrelated,NA
L2,L2_29,C,ungraceful,0,997,6.9048,Critical,Word,Constituent,Right
L2,L2_29,C,tonfinement,1,866,6.7639,Filler,Nonword,Phonological,NA
L2,L2_29,C,reattachable,1,1046,6.9527,Critical,Word,Unrelated,Left
L2,L2_29,C,rehydratable,0,1258,7.1373,Critical,Word,Unrelated,Left
L2,L2_29,C,darenthood,1,776,6.6542,Filler,Nonword,Phonological,NA
L2,L2_29,C,innovakive,1,1012,6.9197,Filler,Nonword,Unrelated,NA
L2,L2_29,C,megardless,1,723,6.5834,Filler,Nonword,Phonological,NA
L2,L2_29,C,elastecity,1,1074,6.9791,Filler,Nonword,Phonological,NA
L2,L2_29,C,unavoidable,1,917,6.8211,Critical,Word,Unrelated,Right
L2,L2_29,C,acceleration,1,1011,6.9187,Filler,Word,Semantic,NA
L2,L2_29,C,gategorical,1,696,6.5453,Filler,Nonword,Unrelated,NA
L2,L2_29,C,resellable,1,1127,7.0273,Critical,Word,Unrelated,Left
L2,L2_29,C,capotalist,1,788,6.6695,Filler,Nonword,Unrelated,NA
L2,L2_29,C,unbreakable,1,714,6.5709,Critical,Word,Constituent,Right
L2,L2_29,C,supplement,1,1038,6.9451,Filler,Word,Phonological,NA
L2,L2_29,C,botherhood,1,895,6.7968,Filler,Nonword,Phonological,NA
L2,L2_29,C,pevelopment,1,733,6.5971,Filler,Nonword,Phonological,NA
L2,L2_29,C,impediment,1,897,6.7991,Filler,Word,Semantic,NA
L2,L2_29,C,veclaration,1,641,6.4630,Filler,Nonword,Unrelated,NA
L2,L2_29,C,candidacy,1,901,6.8035,Filler,Word,Phonological,NA
L2,L2_29,C,fersistent,1,684,6.5280,Filler,Nonword,Phonological,NA
L2,L2_29,C,mitigation,1,865,6.7627,Filler,Word,Semantic,NA
L2,L2_29,C,difficalty,1,624,6.4362,Filler,Nonword,Unrelated,NA
L2,L2_29,C,specificity,1,1024,6.9315,Filler,Word,Semantic,NA
L2,L2_29,C,undeniable,1,926,6.8309,Critical,Word,Unrelated,Right
L2,L2_30,D,rehydratable,1,1773,7.4804,Critical,Word,Constituent,Left
L2,L2_30,D,unreadable,1,878,6.7776,Critical,Word,Constituent,Right
L2,L2_30,D,unholiness,1,738,6.6039,Critical,Word,Constituent,Left
L2,L2_30,D,tranquallity,1,1113,7.0148,Filler,Nonword,Unrelated,NA
L2,L2_30,D,candidacy,1,1030,6.9373,Filler,Word,Phonological,NA
L2,L2_30,D,gresidential,1,945,6.8512,Filler,Nonword,Unrelated,NA
L2,L2_30,D,unsharpness,1,1099,7.0022,Critical,Word,Constituent,Left
L2,L2_30,D,untouchable,1,661,6.4938,Critical,Word,Unrelated,Right
L2,L2_30,D,matherhood,1,782,6.6619,Filler,Nonword,Phonological,NA
L2,L2_30,D,tegislature,1,795,6.6783,Filler,Nonword,Unrelated,NA
L2,L2_30,D,megulation,1,755,6.6267,Filler,Nonword,Phonological,NA
L2,L2_30,D,fersistent,1,714,6.5709,Filler,Nonword,Phonological,NA
L2,L2_30,D,electricity,1,697,6.5468,Filler,Word,Phonological,NA
L2,L2_30,D,bictimize,1,667,6.5028,Filler,Nonword,Phonological,NA
L2,L2_30,D,resellable,1,607,6.4085,Critical,Word,Constituent,Left
L2,L2_30,D,lengthwise,1,725,6.5862,Filler,Nonword,Phonological,NA
L2,L2_30,D,unclearness,1,801,6.6859,Critical,Word,Constituent,Left
L2,L2_30,D,reattachable,1,741,6.6080,Critical,Word,Constituent,Left
L2,L2_30,D,reobtainable,1,1287,7.1601,Critical,Word,NonConstituent,Left
L2,L2_30,D,unkindness,0,1082,6.9866,Critical,Word,NonConstituent,Left
L2,L2_30,D,darenthood,1,701,6.5525,Filler,Nonword,Phonological,NA
L2,L2_30,D,megardless,1,652,6.4800,Filler,Nonword,Phonological,NA
L2,L2_30,D,cegression,1,828,6.7190,Filler,Nonword,Phonological,NA
L2,L2_30,D,undeniable,1,588,6.3767,Critical,Word,Constituent,Right
L2,L2_30,D,studious,1,766,6.6412,Filler,Word,Phonological,NA
L2,L2_30,D,supplement,1,767,6.6425,Filler,Word,Phonological,NA
L2,L2_30,D,ungraceful,1,608,6.4102,Critical,Word,Unrelated,Right
L2,L2_30,D,adsurdly,1,1037,6.9441,Filler,Nonword,Unrelated,NA
L2,L2_30,D,reclosable,1,1121,7.0220,Critical,Word,NonConstituent,Left
L2,L2_30,D,feltowship,1,660,6.4922,Filler,Nonword,Phonological,NA
L2,L2_30,D,reusable,1,657,6.4877,Critical,Word,NonConstituent,Left
L2,L2_30,D,difficalty,1,682,6.5250,Filler,Nonword,Unrelated,NA
L2,L2_30,D,specificity,1,628,6.4425,Filler,Word,Semantic,NA
L2,L2_30,D,emuivalence,1,723,6.5834,Filler,Nonword,Unrelated,NA
L2,L2_30,D,innovakive,1,802,6.6871,Filler,Nonword,Unrelated,NA
L2,L2_30,D,haturalism,1,608,6.4102,Filler,Nonword,Unrelated,NA
L2,L2_30,D,rospitalize,1,622,6.4329,Filler,Nonword,Unrelated,NA
L2,L2_30,D,uneventful,1,670,6.5073,Critical,Word,Constituent,Right
L2,L2_30,D,uncleverness,1,655,6.4846,Critical,Word,NonConstituent,Left
L2,L2_30,D,elastecity,1,873,6.7719,Filler,Nonword,Phonological,NA
L2,L2_30,D,unwariness,1,749,6.6187,Critical,Word,NonConstituent,Left
L2,L2_30,D,ocservatory,1,718,6.5765,Filler,Nonword,Phonological,NA
L2,L2_30,D,pevelopment,1,622,6.4329,Filler,Nonword,Phonological,NA
L2,L2_30,D,rumiliation,1,592,6.3835,Filler,Nonword,Unrelated,NA
L2,L2_30,D,gategorical,1,534,6.2804,Filler,Nonword,Unrelated,NA
L2,L2_30,D,ahvertiser,1,539,6.2897,Filler,Nonword,Phonological,NA
L2,L2_30,D,botherhood,1,807,6.6933,Filler,Nonword,Phonological,NA
L2,L2_30,D,categerize,1,735,6.5999,Filler,Nonword,Phonological,NA
L2,L2_30,D,unskillful,1,768,6.6438,Critical,Word,Unrelated,Right
L2,L2_30,D,acceleration,1,745,6.6134,Filler,Word,Semantic,NA
L2,L2_30,D,accentuation,0,648,6.4739,Filler,Word,Semantic,NA
L2,L2_30,D,tonfinement,1,582,6.3665,Filler,Nonword,Phonological,NA
L2,L2_30,D,stewirdship,1,522,6.2577,Filler,Nonword,Unrelated,NA
L2,L2_30,D,hospitality,1,581,6.3648,Filler,Word,Phonological,NA
L2,L2_30,D,unhappiness,1,1091,6.9948,Critical,Word,Unrelated,Left
L2,L2_30,D,impediment,1,698,6.5482,Filler,Word,Semantic,NA
L2,L2_30,D,fisterhood,1,576,6.3561,Filler,Nonword,Unrelated,NA
L2,L2_30,D,readjustable,0,0,,Critical,Word,Unrelated,Left
L2,L2_30,D,entertainer,1,881,6.7811,Filler,Word,Phonological,NA
L2,L2_30,D,merformance,1,560,6.3279,Filler,Nonword,Unrelated,NA
L2,L2_30,D,rationalist,1,887,6.7878,Filler,Word,Phonological,NA
L2,L2_30,D,shiendship,1,562,6.3315,Filler,Nonword,Phonological,NA
L2,L2_30,D,mitigation,1,729,6.5917,Filler,Word,Semantic,NA
L2,L2_30,D,crofessional,1,594,6.3869,Filler,Nonword,Unrelated,NA
L2,L2_30,D,unresentful,1,538,6.2879,Critical,Word,Constituent,Right
